Date,Source,TempC
2019-12-10T13:00:00Z,Mean.Temp,15.75
2019-12-10T13:10:00Z,Hobo-Tmp-1,15.9
2019-12-10T13:10:00Z,Hobo-Tmp-2,15.6
2019-12-10T13:10:00Z,Mean.Temp,15.75
2019-12-10T13:20:00Z,Hobo-Tmp-1,15.9
2019-12-10T13:20:00Z,Hobo-Tmp-2,15.62
2019-12-10T13:20:00Z,Mean.Temp,15.76
2019-12-10T13:30:00Z,Hobo-Tmp-1,15.88
2019-12-10T13:30:00Z,Hobo-Tmp-2,15.61
2019-12-10T13:30:00Z,Mean.Temp,15.75
2019-12-10T13:40:00Z,Hobo-Tmp-1,15.93
2019-12-10T13:40:00Z,Hobo-Tmp-2,15.62
2019-12-10T13:40:00Z,Mean.Temp,15.78
2019-12-10T13:50:00Z,Hobo-Tmp-1,15.91
2019-12-10T13:50:00Z,Hobo-Tmp-2,15.64
2019-12-10T13:50:00Z,Mean.Temp,15.78
2019-12-10T14:00:00Z,Hobo-Tmp-1,15.89
2019-12-10T14:00:00Z,Hobo-Tmp-2,15.64
2019-12-10T14:00:00Z,Mean.Temp,15.77
2019-12-10T14:10:00Z,Hobo-Tmp-1,15.91
2019-12-10T14:10:00Z,Hobo-Tmp-2,15.64
2019-12-10T14:10:00Z,Mean.Temp,15.78
2019-12-10T14:20:00Z,Hobo-Tmp-1,15.9
2019-12-10T14:20:00Z,Hobo-Tmp-2,15.67
2019-12-10T14:20:00Z,Mean.Temp,15.78
2019-12-10T14:30:00Z,Hobo-Tmp-1,15.9
2019-12-10T14:30:00Z,Hobo-Tmp-2,15.66
2019-12-10T14:30:00Z,Mean.Temp,15.78
2019-12-10T14:40:00Z,Hobo-Tmp-1,15.91
2019-12-10T14:40:00Z,Hobo-Tmp-2,15.69
2019-12-10T14:40:00Z,Mean.Temp,15.8
2019-12-10T14:50:00Z,Hobo-Tmp-1,15.91
2019-12-10T14:50:00Z,Hobo-Tmp-2,15.69
2019-12-10T14:50:00Z,Mean.Temp,15.8
2019-12-10T15:00:00Z,Hobo-Tmp-1,15.91
2019-12-10T15:00:00Z,Hobo-Tmp-2,15.67
2019-12-10T15:00:00Z,Mean.Temp,15.79
2019-12-10T15:10:00Z,Hobo-Tmp-1,15.91
2019-12-10T15:10:00Z,Hobo-Tmp-2,15.7
2019-12-10T15:10:00Z,Mean.Temp,15.81
2019-12-10T15:20:00Z,Hobo-Tmp-1,15.91
2019-12-10T15:20:00Z,Hobo-Tmp-2,15.7
2019-12-10T15:20:00Z,Mean.Temp,15.81
2019-12-10T15:30:00Z,Hobo-Tmp-1,15.91
2019-12-10T15:30:00Z,Hobo-Tmp-2,15.7
2019-12-10T15:30:00Z,Mean.Temp,15.81
2019-12-10T15:40:00Z,Hobo-Tmp-1,15.91
2019-12-10T15:40:00Z,Hobo-Tmp-2,15.69
2019-12-10T15:40:00Z,Mean.Temp,15.8
2019-12-10T15:50:00Z,Hobo-Tmp-1,15.9
2019-12-10T15:50:00Z,Hobo-Tmp-2,15.7
2019-12-10T15:50:00Z,Mean.Temp,15.8
2019-12-10T16:00:00Z,Hobo-Tmp-1,15.9
2019-12-10T16:00:00Z,Hobo-Tmp-2,15.7
2019-12-10T16:00:00Z,Mean.Temp,15.8
2019-12-10T16:10:00Z,Hobo-Tmp-1,15.87
2019-12-10T16:10:00Z,Hobo-Tmp-2,15.69
2019-12-10T16:10:00Z,Mean.Temp,15.78
2019-12-10T16:20:00Z,Hobo-Tmp-1,15.86
2019-12-10T16:20:00Z,Hobo-Tmp-2,15.68
2019-12-10T16:20:00Z,Mean.Temp,15.77
2019-12-10T16:30:00Z,Hobo-Tmp-1,15.88
2019-12-10T16:30:00Z,Hobo-Tmp-2,15.69
2019-12-10T16:30:00Z,Mean.Temp,15.79
2019-12-10T16:40:00Z,Hobo-Tmp-1,15.82
2019-12-10T16:40:00Z,Hobo-Tmp-2,15.68
2019-12-10T16:40:00Z,Mean.Temp,15.75
2019-12-10T16:50:00Z,Hobo-Tmp-1,15.84
2019-12-10T16:50:00Z,Hobo-Tmp-2,15.63
2019-12-10T16:50:00Z,Mean.Temp,15.74
2019-12-10T17:00:00Z,Hobo-Tmp-1,15.84
2019-12-10T17:00:00Z,Hobo-Tmp-2,15.59
2019-12-10T17:00:00Z,Mean.Temp,15.71
2019-12-10T17:10:00Z,Hobo-Tmp-1,15.85
2019-12-10T17:10:00Z,Hobo-Tmp-2,15.56
2019-12-10T17:10:00Z,Mean.Temp,15.71
2019-12-10T17:20:00Z,Hobo-Tmp-1,15.85
2019-12-10T17:20:00Z,Hobo-Tmp-2,15.52
2019-12-10T17:20:00Z,Mean.Temp,15.68
2019-12-10T17:30:00Z,Hobo-Tmp-1,15.86
2019-12-10T17:30:00Z,Hobo-Tmp-2,15.46
2019-12-10T17:30:00Z,Mean.Temp,15.66
2019-12-10T17:40:00Z,Hobo-Tmp-1,15.87
2019-12-10T17:40:00Z,Hobo-Tmp-2,15.39
2019-12-10T17:40:00Z,Mean.Temp,15.63
2019-12-10T17:50:00Z,Hobo-Tmp-1,15.89
2019-12-10T17:50:00Z,Hobo-Tmp-2,15.33
2019-12-10T17:50:00Z,Mean.Temp,15.61
2019-12-10T18:00:00Z,Hobo-Tmp-1,15.88
2019-12-10T18:00:00Z,Hobo-Tmp-2,15.27
2019-12-10T18:00:00Z,Mean.Temp,15.58
2019-12-10T18:10:00Z,Hobo-Tmp-1,15.88
2019-12-10T18:10:00Z,Hobo-Tmp-2,15.21
2019-12-10T18:10:00Z,Mean.Temp,15.54
2019-12-10T18:20:00Z,Hobo-Tmp-1,15.89
2019-12-10T18:20:00Z,Hobo-Tmp-2,15.16
2019-12-10T18:20:00Z,Mean.Temp,15.53
2019-12-10T18:30:00Z,Hobo-Tmp-1,15.89
2019-12-10T18:30:00Z,Hobo-Tmp-2,15.08
2019-12-10T18:30:00Z,Mean.Temp,15.49
2019-12-10T18:40:00Z,Hobo-Tmp-1,15.85
2019-12-10T18:40:00Z,Hobo-Tmp-2,15.01
2019-12-10T18:40:00Z,Mean.Temp,15.43
2019-12-10T18:50:00Z,Hobo-Tmp-1,15.87
2019-12-10T18:50:00Z,Hobo-Tmp-2,14.94
2019-12-10T18:50:00Z,Mean.Temp,15.41
2019-12-10T19:00:00Z,Hobo-Tmp-1,15.86
2019-12-10T19:00:00Z,Hobo-Tmp-2,14.85
2019-12-10T19:00:00Z,Mean.Temp,15.36
2019-12-10T19:10:00Z,Hobo-Tmp-1,15.86
2019-12-10T19:10:00Z,Hobo-Tmp-2,14.8
2019-12-10T19:10:00Z,Mean.Temp,15.33
2019-12-10T19:20:00Z,Hobo-Tmp-1,15.85
2019-12-10T19:20:00Z,Hobo-Tmp-2,14.77
2019-12-10T19:20:00Z,Mean.Temp,15.31
2019-12-10T19:30:00Z,Hobo-Tmp-1,15.85
2019-12-10T19:30:00Z,Hobo-Tmp-2,14.72
2019-12-10T19:30:00Z,Mean.Temp,15.29
2019-12-10T19:40:00Z,Hobo-Tmp-1,15.84
2019-12-10T19:40:00Z,Hobo-Tmp-2,14.65
2019-12-10T19:40:00Z,Mean.Temp,15.24
2019-12-10T19:50:00Z,Hobo-Tmp-1,15.82
2019-12-10T19:50:00Z,Hobo-Tmp-2,14.59
2019-12-10T19:50:00Z,Mean.Temp,15.21
2019-12-10T20:00:00Z,Hobo-Tmp-1,15.83
2019-12-10T20:00:00Z,Hobo-Tmp-2,14.56
2019-12-10T20:00:00Z,Mean.Temp,15.19
2019-12-10T20:10:00Z,Hobo-Tmp-1,15.83
2019-12-10T20:10:00Z,Hobo-Tmp-2,14.52
2019-12-10T20:10:00Z,Mean.Temp,15.17
2019-12-10T20:20:00Z,Hobo-Tmp-1,15.83
2019-12-10T20:20:00Z,Hobo-Tmp-2,14.44
2019-12-10T20:20:00Z,Mean.Temp,15.14
2019-12-10T20:30:00Z,Hobo-Tmp-1,15.81
2019-12-10T20:30:00Z,Hobo-Tmp-2,14.41
2019-12-10T20:30:00Z,Mean.Temp,15.11
2019-12-10T20:40:00Z,Hobo-Tmp-1,15.82
2019-12-10T20:40:00Z,Hobo-Tmp-2,14.38
2019-12-10T20:40:00Z,Mean.Temp,15.1
2019-12-10T20:50:00Z,Hobo-Tmp-1,15.78
2019-12-10T20:50:00Z,Hobo-Tmp-2,14.35
2019-12-10T20:50:00Z,Mean.Temp,15.07
2019-12-10T21:00:00Z,Hobo-Tmp-1,15.81
2019-12-10T21:00:00Z,Hobo-Tmp-2,14.31
2019-12-10T21:00:00Z,Mean.Temp,15.06
2019-12-10T21:10:00Z,Hobo-Tmp-1,15.81
2019-12-10T21:10:00Z,Hobo-Tmp-2,14.27
2019-12-10T21:10:00Z,Mean.Temp,15.04
2019-12-10T21:20:00Z,Hobo-Tmp-1,15.82
2019-12-10T21:20:00Z,Hobo-Tmp-2,14.23
2019-12-10T21:20:00Z,Mean.Temp,15.02
2019-12-10T21:30:00Z,Hobo-Tmp-1,15.82
2019-12-10T21:30:00Z,Hobo-Tmp-2,14.19
2019-12-10T21:30:00Z,Mean.Temp,15
2019-12-10T21:40:00Z,Hobo-Tmp-1,15.82
2019-12-10T21:40:00Z,Hobo-Tmp-2,14.16
2019-12-10T21:40:00Z,Mean.Temp,14.99
2019-12-10T21:50:00Z,Hobo-Tmp-1,15.83
2019-12-10T21:50:00Z,Hobo-Tmp-2,14.13
2019-12-10T21:50:00Z,Mean.Temp,14.98
2019-12-10T22:00:00Z,Hobo-Tmp-1,15.81
2019-12-10T22:00:00Z,Hobo-Tmp-2,14.13
2019-12-10T22:00:00Z,Mean.Temp,14.97
2019-12-10T22:10:00Z,Hobo-Tmp-1,15.81
2019-12-10T22:10:00Z,Hobo-Tmp-2,14.07
2019-12-10T22:10:00Z,Mean.Temp,14.94
2019-12-10T22:20:00Z,Hobo-Tmp-1,15.81
2019-12-10T22:20:00Z,Hobo-Tmp-2,14.04
2019-12-10T22:20:00Z,Mean.Temp,14.92
2019-12-10T22:30:00Z,Hobo-Tmp-1,15.78
2019-12-10T22:30:00Z,Hobo-Tmp-2,14.02
2019-12-10T22:30:00Z,Mean.Temp,14.9
2019-12-10T22:40:00Z,Hobo-Tmp-1,15.81
2019-12-10T22:40:00Z,Hobo-Tmp-2,14.01
2019-12-10T22:40:00Z,Mean.Temp,14.91
2019-12-10T22:50:00Z,Hobo-Tmp-1,15.76
2019-12-10T22:50:00Z,Hobo-Tmp-2,13.97
2019-12-10T22:50:00Z,Mean.Temp,14.87
2019-12-10T23:00:00Z,Hobo-Tmp-1,15.76
2019-12-10T23:00:00Z,Hobo-Tmp-2,13.95
2019-12-10T23:00:00Z,Mean.Temp,14.86
2019-12-10T23:10:00Z,Hobo-Tmp-1,15.77
2019-12-10T23:10:00Z,Hobo-Tmp-2,13.94
2019-12-10T23:10:00Z,Mean.Temp,14.86
2019-12-10T23:20:00Z,Hobo-Tmp-1,15.78
2019-12-10T23:20:00Z,Hobo-Tmp-2,13.92
2019-12-10T23:20:00Z,Mean.Temp,14.85
2019-12-10T23:30:00Z,Hobo-Tmp-1,15.78
2019-12-10T23:30:00Z,Hobo-Tmp-2,13.95
2019-12-10T23:30:00Z,Mean.Temp,14.87
2019-12-10T23:40:00Z,Hobo-Tmp-1,15.78
2019-12-10T23:40:00Z,Hobo-Tmp-2,13.96
2019-12-10T23:40:00Z,Mean.Temp,14.87
2019-12-10T23:50:00Z,Hobo-Tmp-1,15.76
2019-12-10T23:50:00Z,Hobo-Tmp-2,13.96
2019-12-10T23:50:00Z,Mean.Temp,14.86
2019-12-11T00:00:00Z,Hobo-Tmp-1,15.78
2019-12-11T00:00:00Z,Hobo-Tmp-2,13.95
2019-12-11T00:00:00Z,Mean.Temp,14.87
2019-12-11T00:10:00Z,Hobo-Tmp-1,15.78
2019-12-11T00:10:00Z,Hobo-Tmp-2,13.95
2019-12-11T00:10:00Z,Mean.Temp,14.87
2019-12-11T00:20:00Z,Hobo-Tmp-1,15.78
2019-12-11T00:20:00Z,Hobo-Tmp-2,13.97
2019-12-11T00:20:00Z,Mean.Temp,14.88
2019-12-11T00:30:00Z,Hobo-Tmp-1,15.76
2019-12-11T00:30:00Z,Hobo-Tmp-2,13.93
2019-12-11T00:30:00Z,Mean.Temp,14.84
2019-12-11T00:40:00Z,Hobo-Tmp-1,15.77
2019-12-11T00:40:00Z,Hobo-Tmp-2,13.91
2019-12-11T00:40:00Z,Mean.Temp,14.84
2019-12-11T00:50:00Z,Hobo-Tmp-1,15.73
2019-12-11T00:50:00Z,Hobo-Tmp-2,13.91
2019-12-11T00:50:00Z,Mean.Temp,14.82
2019-12-11T01:00:00Z,Hobo-Tmp-1,15.75
2019-12-11T01:00:00Z,Hobo-Tmp-2,13.89
2019-12-11T01:00:00Z,Mean.Temp,14.82
2019-12-11T01:10:00Z,Hobo-Tmp-1,15.74
2019-12-11T01:10:00Z,Hobo-Tmp-2,13.86
2019-12-11T01:10:00Z,Mean.Temp,14.8
2019-12-11T01:20:00Z,Hobo-Tmp-1,15.74
2019-12-11T01:20:00Z,Hobo-Tmp-2,13.82
2019-12-11T01:20:00Z,Mean.Temp,14.78
2019-12-11T01:30:00Z,Hobo-Tmp-1,15.72
2019-12-11T01:30:00Z,Hobo-Tmp-2,13.8
2019-12-11T01:30:00Z,Mean.Temp,14.76
2019-12-11T01:40:00Z,Hobo-Tmp-1,15.73
2019-12-11T01:40:00Z,Hobo-Tmp-2,13.78
2019-12-11T01:40:00Z,Mean.Temp,14.76
2019-12-11T01:50:00Z,Hobo-Tmp-1,15.72
2019-12-11T01:50:00Z,Hobo-Tmp-2,13.74
2019-12-11T01:50:00Z,Mean.Temp,14.73
2019-12-11T02:00:00Z,Hobo-Tmp-1,15.71
2019-12-11T02:00:00Z,Hobo-Tmp-2,13.72
2019-12-11T02:00:00Z,Mean.Temp,14.71
2019-12-11T02:10:00Z,Hobo-Tmp-1,15.73
2019-12-11T02:10:00Z,Hobo-Tmp-2,13.69
2019-12-11T02:10:00Z,Mean.Temp,14.71
2019-12-11T02:20:00Z,Hobo-Tmp-1,15.68
2019-12-11T02:20:00Z,Hobo-Tmp-2,13.62
2019-12-11T02:20:00Z,Mean.Temp,14.65
2019-12-11T02:30:00Z,Hobo-Tmp-1,15.66
2019-12-11T02:30:00Z,Hobo-Tmp-2,13.61
2019-12-11T02:30:00Z,Mean.Temp,14.63
2019-12-11T02:40:00Z,Hobo-Tmp-1,15.66
2019-12-11T02:40:00Z,Hobo-Tmp-2,13.59
2019-12-11T02:40:00Z,Mean.Temp,14.63
2019-12-11T02:50:00Z,Hobo-Tmp-1,15.68
2019-12-11T02:50:00Z,Hobo-Tmp-2,13.56
2019-12-11T02:50:00Z,Mean.Temp,14.62
2019-12-11T03:00:00Z,Hobo-Tmp-1,15.69
2019-12-11T03:00:00Z,Hobo-Tmp-2,13.51
2019-12-11T03:00:00Z,Mean.Temp,14.6
2019-12-11T03:10:00Z,Hobo-Tmp-1,15.68
2019-12-11T03:10:00Z,Hobo-Tmp-2,13.5
2019-12-11T03:10:00Z,Mean.Temp,14.59
2019-12-11T03:20:00Z,Hobo-Tmp-1,15.67
2019-12-11T03:20:00Z,Hobo-Tmp-2,13.48
2019-12-11T03:20:00Z,Mean.Temp,14.57
2019-12-11T03:30:00Z,Hobo-Tmp-1,15.67
2019-12-11T03:30:00Z,Hobo-Tmp-2,13.43
2019-12-11T03:30:00Z,Mean.Temp,14.55
2019-12-11T03:40:00Z,Hobo-Tmp-1,15.67
2019-12-11T03:40:00Z,Hobo-Tmp-2,13.43
2019-12-11T03:40:00Z,Mean.Temp,14.55
2019-12-11T03:50:00Z,Hobo-Tmp-1,15.68
2019-12-11T03:50:00Z,Hobo-Tmp-2,13.41
2019-12-11T03:50:00Z,Mean.Temp,14.54
2019-12-11T04:00:00Z,Hobo-Tmp-1,15.68
2019-12-11T04:00:00Z,Hobo-Tmp-2,13.41
2019-12-11T04:00:00Z,Mean.Temp,14.54
2019-12-11T04:10:00Z,Hobo-Tmp-1,15.66
2019-12-11T04:10:00Z,Hobo-Tmp-2,13.39
2019-12-11T04:10:00Z,Mean.Temp,14.52
2019-12-11T04:20:00Z,Hobo-Tmp-1,15.67
2019-12-11T04:20:00Z,Hobo-Tmp-2,13.39
2019-12-11T04:20:00Z,Mean.Temp,14.53
2019-12-11T04:30:00Z,Hobo-Tmp-1,15.64
2019-12-11T04:30:00Z,Hobo-Tmp-2,13.38
2019-12-11T04:30:00Z,Mean.Temp,14.51
2019-12-11T04:40:00Z,Hobo-Tmp-1,15.68
2019-12-11T04:40:00Z,Hobo-Tmp-2,13.39
2019-12-11T04:40:00Z,Mean.Temp,14.54
2019-12-11T04:50:00Z,Hobo-Tmp-1,15.68
2019-12-11T04:50:00Z,Hobo-Tmp-2,13.38
2019-12-11T04:50:00Z,Mean.Temp,14.53
2019-12-11T05:00:00Z,Hobo-Tmp-1,15.66
2019-12-11T05:00:00Z,Hobo-Tmp-2,13.42
2019-12-11T05:00:00Z,Mean.Temp,14.54
2019-12-11T05:10:00Z,Hobo-Tmp-1,15.67
2019-12-11T05:10:00Z,Hobo-Tmp-2,13.43
2019-12-11T05:10:00Z,Mean.Temp,14.55
2019-12-11T05:20:00Z,Hobo-Tmp-1,15.64
2019-12-11T05:20:00Z,Hobo-Tmp-2,13.46
2019-12-11T05:20:00Z,Mean.Temp,14.55
2019-12-11T05:30:00Z,Hobo-Tmp-1,15.66
2019-12-11T05:30:00Z,Hobo-Tmp-2,13.43
2019-12-11T05:30:00Z,Mean.Temp,14.54
2019-12-11T05:40:00Z,Hobo-Tmp-1,15.67
2019-12-11T05:40:00Z,Hobo-Tmp-2,13.43
2019-12-11T05:40:00Z,Mean.Temp,14.55
2019-12-11T05:50:00Z,Hobo-Tmp-1,15.64
2019-12-11T05:50:00Z,Hobo-Tmp-2,13.47
2019-12-11T05:50:00Z,Mean.Temp,14.56
2019-12-11T06:00:00Z,Hobo-Tmp-1,15.63
2019-12-11T06:00:00Z,Hobo-Tmp-2,13.47
2019-12-11T06:00:00Z,Mean.Temp,14.55
2019-12-11T06:10:00Z,Hobo-Tmp-1,15.62
2019-12-11T06:10:00Z,Hobo-Tmp-2,13.48
2019-12-11T06:10:00Z,Mean.Temp,14.55
2019-12-11T06:20:00Z,Hobo-Tmp-1,15.63
2019-12-11T06:20:00Z,Hobo-Tmp-2,13.49
2019-12-11T06:20:00Z,Mean.Temp,14.56
2019-12-11T06:30:00Z,Hobo-Tmp-1,15.62
2019-12-11T06:30:00Z,Hobo-Tmp-2,13.51
2019-12-11T06:30:00Z,Mean.Temp,14.57
2019-12-11T06:40:00Z,Hobo-Tmp-1,15.59
2019-12-11T06:40:00Z,Hobo-Tmp-2,13.48
2019-12-11T06:40:00Z,Mean.Temp,14.53
2019-12-11T06:50:00Z,Hobo-Tmp-1,15.62
2019-12-11T06:50:00Z,Hobo-Tmp-2,13.54
2019-12-11T06:50:00Z,Mean.Temp,14.58
2019-12-11T07:00:00Z,Hobo-Tmp-1,15.59
2019-12-11T07:00:00Z,Hobo-Tmp-2,13.51
2019-12-11T07:00:00Z,Mean.Temp,14.55
2019-12-11T07:10:00Z,Hobo-Tmp-1,15.61
2019-12-11T07:10:00Z,Hobo-Tmp-2,13.56
2019-12-11T07:10:00Z,Mean.Temp,14.58
2019-12-11T07:20:00Z,Hobo-Tmp-1,15.62
2019-12-11T07:20:00Z,Hobo-Tmp-2,13.56
2019-12-11T07:20:00Z,Mean.Temp,14.59
2019-12-11T07:30:00Z,Hobo-Tmp-1,15.62
2019-12-11T07:30:00Z,Hobo-Tmp-2,13.57
2019-12-11T07:30:00Z,Mean.Temp,14.59
2019-12-11T07:40:00Z,Hobo-Tmp-1,15.6
2019-12-11T07:40:00Z,Hobo-Tmp-2,13.58
2019-12-11T07:40:00Z,Mean.Temp,14.59
2019-12-11T07:50:00Z,Hobo-Tmp-1,15.6
2019-12-11T07:50:00Z,Hobo-Tmp-2,13.63
2019-12-11T07:50:00Z,Mean.Temp,14.61
2019-12-11T08:00:00Z,Hobo-Tmp-1,15.6
2019-12-11T08:00:00Z,Hobo-Tmp-2,13.63
2019-12-11T08:00:00Z,Mean.Temp,14.61
2019-12-11T08:10:00Z,Hobo-Tmp-1,15.46
2019-12-11T08:10:00Z,Hobo-Tmp-2,13.61
2019-12-11T08:10:00Z,Mean.Temp,14.53
2019-12-11T08:20:00Z,Hobo-Tmp-1,15.34
2019-12-11T08:20:00Z,Hobo-Tmp-2,13.58
2019-12-11T08:20:00Z,Mean.Temp,14.46
2019-12-11T08:30:00Z,Hobo-Tmp-1,15.24
2019-12-11T08:30:00Z,Hobo-Tmp-2,13.54
2019-12-11T08:30:00Z,Mean.Temp,14.39
2019-12-11T08:40:00Z,Hobo-Tmp-1,15.13
2019-12-11T08:40:00Z,Hobo-Tmp-2,13.52
2019-12-11T08:40:00Z,Mean.Temp,14.32
2019-12-11T08:50:00Z,Hobo-Tmp-1,15.08
2019-12-11T08:50:00Z,Hobo-Tmp-2,13.49
2019-12-11T08:50:00Z,Mean.Temp,14.28
2019-12-11T09:00:00Z,Hobo-Tmp-1,15
2019-12-11T09:00:00Z,Hobo-Tmp-2,13.47
2019-12-11T09:00:00Z,Mean.Temp,14.23
2019-12-11T09:10:00Z,Hobo-Tmp-1,14.99
2019-12-11T09:10:00Z,Hobo-Tmp-2,13.48
2019-12-11T09:10:00Z,Mean.Temp,14.23
2019-12-11T09:20:00Z,Hobo-Tmp-1,14.98
2019-12-11T09:20:00Z,Hobo-Tmp-2,13.49
2019-12-11T09:20:00Z,Mean.Temp,14.23
2019-12-11T09:30:00Z,Hobo-Tmp-1,14.96
2019-12-11T09:30:00Z,Hobo-Tmp-2,13.49
2019-12-11T09:30:00Z,Mean.Temp,14.23
2019-12-11T09:40:00Z,Hobo-Tmp-1,14.99
2019-12-11T09:40:00Z,Hobo-Tmp-2,13.5
2019-12-11T09:40:00Z,Mean.Temp,14.24
2019-12-11T09:50:00Z,Hobo-Tmp-1,15
2019-12-11T09:50:00Z,Hobo-Tmp-2,13.51
2019-12-11T09:50:00Z,Mean.Temp,14.26
2019-12-11T10:00:00Z,Hobo-Tmp-1,15.03
2019-12-11T10:00:00Z,Hobo-Tmp-2,13.52
2019-12-11T10:00:00Z,Mean.Temp,14.28
2019-12-11T10:10:00Z,Hobo-Tmp-1,15.02
2019-12-11T10:10:00Z,Hobo-Tmp-2,13.57
2019-12-11T10:10:00Z,Mean.Temp,14.29
2019-12-11T10:20:00Z,Hobo-Tmp-1,15.04
2019-12-11T10:20:00Z,Hobo-Tmp-2,13.58
2019-12-11T10:20:00Z,Mean.Temp,14.31
2019-12-11T10:30:00Z,Hobo-Tmp-1,15.09
2019-12-11T10:30:00Z,Hobo-Tmp-2,13.62
2019-12-11T10:30:00Z,Mean.Temp,14.35
2019-12-11T10:40:00Z,Hobo-Tmp-1,15.13
2019-12-11T10:40:00Z,Hobo-Tmp-2,13.61
2019-12-11T10:40:00Z,Mean.Temp,14.37
2019-12-11T10:50:00Z,Hobo-Tmp-1,15.15
2019-12-11T10:50:00Z,Hobo-Tmp-2,13.65
2019-12-11T10:50:00Z,Mean.Temp,14.4
2019-12-11T11:00:00Z,Hobo-Tmp-1,15.19
2019-12-11T11:00:00Z,Hobo-Tmp-2,13.67
2019-12-11T11:00:00Z,Mean.Temp,14.43
2019-12-11T11:10:00Z,Hobo-Tmp-1,15.25
2019-12-11T11:10:00Z,Hobo-Tmp-2,13.72
2019-12-11T11:10:00Z,Mean.Temp,14.48
2019-12-11T11:20:00Z,Hobo-Tmp-1,15.29
2019-12-11T11:20:00Z,Hobo-Tmp-2,13.73
2019-12-11T11:20:00Z,Mean.Temp,14.51
2019-12-11T11:30:00Z,Hobo-Tmp-1,15.33
2019-12-11T11:30:00Z,Hobo-Tmp-2,13.78
2019-12-11T11:30:00Z,Mean.Temp,14.56
2019-12-11T11:40:00Z,Hobo-Tmp-1,15.39
2019-12-11T11:40:00Z,Hobo-Tmp-2,13.78
2019-12-11T11:40:00Z,Mean.Temp,14.58
2019-12-11T11:50:00Z,Hobo-Tmp-1,15.44
2019-12-11T11:50:00Z,Hobo-Tmp-2,13.84
2019-12-11T11:50:00Z,Mean.Temp,14.64
2019-12-11T12:00:00Z,Hobo-Tmp-1,15.48
2019-12-11T12:00:00Z,Hobo-Tmp-2,13.88
2019-12-11T12:00:00Z,Mean.Temp,14.68
2019-12-11T12:10:00Z,Hobo-Tmp-1,15.53
2019-12-11T12:10:00Z,Hobo-Tmp-2,13.88
2019-12-11T12:10:00Z,Mean.Temp,14.7
2019-12-11T12:20:00Z,Hobo-Tmp-1,15.37
2019-12-11T12:20:00Z,Hobo-Tmp-2,13.93
2019-12-11T12:20:00Z,Mean.Temp,14.65
2019-12-11T12:30:00Z,Hobo-Tmp-1,15.63
2019-12-11T12:30:00Z,Hobo-Tmp-2,13.93
2019-12-11T12:30:00Z,Mean.Temp,14.78
2019-12-11T12:40:00Z,Hobo-Tmp-1,15.79
2019-12-11T12:40:00Z,Hobo-Tmp-2,13.95
2019-12-11T12:40:00Z,Mean.Temp,14.87
2019-12-11T12:50:00Z,Hobo-Tmp-1,15.86
2019-12-11T12:50:00Z,Hobo-Tmp-2,14.02
2019-12-11T12:50:00Z,Mean.Temp,14.94
2019-12-11T13:00:00Z,Hobo-Tmp-1,15.88
2019-12-11T13:00:00Z,Hobo-Tmp-2,14.14
2019-12-11T13:00:00Z,Mean.Temp,15.01
2019-12-11T13:10:00Z,Hobo-Tmp-1,15.93
2019-12-11T13:10:00Z,Hobo-Tmp-2,14.31
2019-12-11T13:10:00Z,Mean.Temp,15.12
2019-12-11T13:20:00Z,Hobo-Tmp-1,15.92
2019-12-11T13:20:00Z,Hobo-Tmp-2,14.43
2019-12-11T13:20:00Z,Mean.Temp,15.18
2019-12-11T13:30:00Z,Hobo-Tmp-1,15.93
2019-12-11T13:30:00Z,Hobo-Tmp-2,14.55
2019-12-11T13:30:00Z,Mean.Temp,15.24
2019-12-11T13:40:00Z,Hobo-Tmp-1,15.92
2019-12-11T13:40:00Z,Hobo-Tmp-2,14.68
2019-12-11T13:40:00Z,Mean.Temp,15.3
2019-12-11T13:50:00Z,Hobo-Tmp-1,15.89
2019-12-11T13:50:00Z,Hobo-Tmp-2,14.81
2019-12-11T13:50:00Z,Mean.Temp,15.35
2019-12-11T14:00:00Z,Hobo-Tmp-1,15.89
2019-12-11T14:00:00Z,Hobo-Tmp-2,14.95
2019-12-11T14:00:00Z,Mean.Temp,15.42
2019-12-11T14:10:00Z,Hobo-Tmp-1,15.9
2019-12-11T14:10:00Z,Hobo-Tmp-2,15.12
2019-12-11T14:10:00Z,Mean.Temp,15.51
2019-12-11T14:20:00Z,Hobo-Tmp-1,15.91
2019-12-11T14:20:00Z,Hobo-Tmp-2,15.28
2019-12-11T14:20:00Z,Mean.Temp,15.59
2019-12-11T14:30:00Z,Hobo-Tmp-1,15.94
2019-12-11T14:30:00Z,Hobo-Tmp-2,15.4
2019-12-11T14:30:00Z,Mean.Temp,15.67
2019-12-11T14:40:00Z,Hobo-Tmp-1,15.91
2019-12-11T14:40:00Z,Hobo-Tmp-2,15.48
2019-12-11T14:40:00Z,Mean.Temp,15.7
2019-12-11T14:50:00Z,Hobo-Tmp-1,15.9
2019-12-11T14:50:00Z,Hobo-Tmp-2,15.58
2019-12-11T14:50:00Z,Mean.Temp,15.74
2019-12-11T15:00:00Z,Hobo-Tmp-1,15.89
2019-12-11T15:00:00Z,Hobo-Tmp-2,15.61
2019-12-11T15:00:00Z,Mean.Temp,15.75
2019-12-11T15:10:00Z,Hobo-Tmp-1,15.88
2019-12-11T15:10:00Z,Hobo-Tmp-2,15.66
