Date,Source,TempF
2020-06-28T13:50:00Z,Hobo-Tmp-2,61.74
2020-06-28T13:50:00Z,Mean.Temp,61.24
2020-06-28T14:00:00Z,Hobo-Tmp-1,60.05
2020-06-28T14:00:00Z,Hobo-Tmp-2,61.94
2020-06-28T14:00:00Z,Mean.Temp,60.995
2020-06-28T14:10:00Z,Hobo-Tmp-1,59.58
2020-06-28T14:10:00Z,Hobo-Tmp-2,62.09
2020-06-28T14:10:00Z,Mean.Temp,60.835
2020-06-28T14:20:00Z,Hobo-Tmp-1,59.2
2020-06-28T14:20:00Z,Hobo-Tmp-2,62.11
2020-06-28T14:20:00Z,Mean.Temp,60.655
2020-06-28T14:30:00Z,Hobo-Tmp-1,58.98
2020-06-28T14:30:00Z,Hobo-Tmp-2,62.11
2020-06-28T14:30:00Z,Mean.Temp,60.545
2020-06-28T14:40:00Z,Hobo-Tmp-1,58.56
2020-06-28T14:40:00Z,Hobo-Tmp-2,62.01
2020-06-28T14:40:00Z,Mean.Temp,60.285
2020-06-28T14:50:00Z,Hobo-Tmp-1,58.21
2020-06-28T14:50:00Z,Hobo-Tmp-2,61.86
2020-06-28T14:50:00Z,Mean.Temp,60.035
2020-06-28T15:00:00Z,Hobo-Tmp-1,58.13
2020-06-28T15:00:00Z,Hobo-Tmp-2,61.51
2020-06-28T15:00:00Z,Mean.Temp,59.82
2020-06-28T15:10:00Z,Hobo-Tmp-1,58.15
2020-06-28T15:10:00Z,Hobo-Tmp-2,61.07
2020-06-28T15:10:00Z,Mean.Temp,59.61
2020-06-28T15:20:00Z,Hobo-Tmp-1,58.13
2020-06-28T15:20:00Z,Hobo-Tmp-2,60.66
2020-06-28T15:20:00Z,Mean.Temp,59.394999999999996
2020-06-28T15:30:00Z,Hobo-Tmp-1,58.15
2020-06-28T15:30:00Z,Hobo-Tmp-2,60.34
2020-06-28T15:30:00Z,Mean.Temp,59.245000000000005
2020-06-28T15:40:00Z,Hobo-Tmp-1,58.13
2020-06-28T15:40:00Z,Hobo-Tmp-2,60.06
2020-06-28T15:40:00Z,Mean.Temp,59.095
2020-06-28T15:50:00Z,Hobo-Tmp-1,58.08
2020-06-28T15:50:00Z,Hobo-Tmp-2,59.74
2020-06-28T15:50:00Z,Mean.Temp,58.91
2020-06-28T16:00:00Z,Hobo-Tmp-1,58
2020-06-28T16:00:00Z,Hobo-Tmp-2,59.54
2020-06-28T16:00:00Z,Mean.Temp,58.769999999999996
2020-06-28T16:10:00Z,Hobo-Tmp-1,57.92
2020-06-28T16:10:00Z,Hobo-Tmp-2,59.47
2020-06-28T16:10:00Z,Mean.Temp,58.695
2020-06-28T16:20:00Z,Hobo-Tmp-1,58.1
2020-06-28T16:20:00Z,Hobo-Tmp-2,59.45
2020-06-28T16:20:00Z,Mean.Temp,58.775000000000006
2020-06-28T16:30:00Z,Hobo-Tmp-1,58.23
2020-06-28T16:30:00Z,Hobo-Tmp-2,59.45
2020-06-28T16:30:00Z,Mean.Temp,58.84
2020-06-28T16:40:00Z,Hobo-Tmp-1,58.21
2020-06-28T16:40:00Z,Hobo-Tmp-2,59.45
2020-06-28T16:40:00Z,Mean.Temp,58.83
2020-06-28T16:50:00Z,Hobo-Tmp-1,58.21
2020-06-28T16:50:00Z,Hobo-Tmp-2,59.47
2020-06-28T16:50:00Z,Mean.Temp,58.84
2020-06-28T17:00:00Z,Hobo-Tmp-1,58.25
2020-06-28T17:00:00Z,Hobo-Tmp-2,59.43
2020-06-28T17:00:00Z,Mean.Temp,58.84
2020-06-28T17:10:00Z,Hobo-Tmp-1,58.27
2020-06-28T17:10:00Z,Hobo-Tmp-2,59.41
2020-06-28T17:10:00Z,Mean.Temp,58.84
2020-06-28T17:20:00Z,Hobo-Tmp-1,58.35
2020-06-28T17:20:00Z,Hobo-Tmp-2,59.43
2020-06-28T17:20:00Z,Mean.Temp,58.89
2020-06-28T17:30:00Z,Hobo-Tmp-1,58.31
2020-06-28T17:30:00Z,Hobo-Tmp-2,59.49
2020-06-28T17:30:00Z,Mean.Temp,58.900000000000006
2020-06-28T17:40:00Z,Hobo-Tmp-1,58.33
2020-06-28T17:40:00Z,Hobo-Tmp-2,59.49
2020-06-28T17:40:00Z,Mean.Temp,58.91
2020-06-28T17:50:00Z,Hobo-Tmp-1,58.35
2020-06-28T17:50:00Z,Hobo-Tmp-2,59.49
2020-06-28T17:50:00Z,Mean.Temp,58.92
2020-06-28T18:00:00Z,Hobo-Tmp-1,58.31
2020-06-28T18:00:00Z,Hobo-Tmp-2,59.45
2020-06-28T18:00:00Z,Mean.Temp,58.88
2020-06-28T18:10:00Z,Hobo-Tmp-1,58.25
2020-06-28T18:10:00Z,Hobo-Tmp-2,59.47
2020-06-28T18:10:00Z,Mean.Temp,58.86
2020-06-28T18:20:00Z,Hobo-Tmp-1,58.25
2020-06-28T18:20:00Z,Hobo-Tmp-2,59.39
2020-06-28T18:20:00Z,Mean.Temp,58.82
2020-06-28T18:30:00Z,Hobo-Tmp-1,58.27
2020-06-28T18:30:00Z,Hobo-Tmp-2,59.37
2020-06-28T18:30:00Z,Mean.Temp,58.82
2020-06-28T18:40:00Z,Hobo-Tmp-1,58.37
2020-06-28T18:40:00Z,Hobo-Tmp-2,59.31
2020-06-28T18:40:00Z,Mean.Temp,58.84
2020-06-28T18:50:00Z,Hobo-Tmp-1,58.46
2020-06-28T18:50:00Z,Hobo-Tmp-2,59.25
2020-06-28T18:50:00Z,Mean.Temp,58.855000000000004
2020-06-28T19:00:00Z,Hobo-Tmp-1,58.46
2020-06-28T19:00:00Z,Hobo-Tmp-2,59.16
2020-06-28T19:00:00Z,Mean.Temp,58.81
2020-06-28T19:10:00Z,Hobo-Tmp-1,58.46
2020-06-28T19:10:00Z,Hobo-Tmp-2,59.08
2020-06-28T19:10:00Z,Mean.Temp,58.769999999999996
2020-06-28T19:20:00Z,Hobo-Tmp-1,58.44
2020-06-28T19:20:00Z,Hobo-Tmp-2,59
2020-06-28T19:20:00Z,Mean.Temp,58.72
2020-06-28T19:30:00Z,Hobo-Tmp-1,58.4
2020-06-28T19:30:00Z,Hobo-Tmp-2,58.93
2020-06-28T19:30:00Z,Mean.Temp,58.665
2020-06-28T19:40:00Z,Hobo-Tmp-1,58.4
2020-06-28T19:40:00Z,Hobo-Tmp-2,58.93
2020-06-28T19:40:00Z,Mean.Temp,58.665
2020-06-28T19:50:00Z,Hobo-Tmp-1,58.33
2020-06-28T19:50:00Z,Hobo-Tmp-2,58.93
2020-06-28T19:50:00Z,Mean.Temp,58.629999999999995
2020-06-28T20:00:00Z,Hobo-Tmp-1,58.23
2020-06-28T20:00:00Z,Hobo-Tmp-2,58.93
2020-06-28T20:00:00Z,Mean.Temp,58.58
2020-06-28T20:10:00Z,Hobo-Tmp-1,58.19
2020-06-28T20:10:00Z,Hobo-Tmp-2,58.89
2020-06-28T20:10:00Z,Mean.Temp,58.54
2020-06-28T20:20:00Z,Hobo-Tmp-1,58.17
2020-06-28T20:20:00Z,Hobo-Tmp-2,58.85
2020-06-28T20:20:00Z,Mean.Temp,58.510000000000005
2020-06-28T20:30:00Z,Hobo-Tmp-1,58.13
2020-06-28T20:30:00Z,Hobo-Tmp-2,58.81
2020-06-28T20:30:00Z,Mean.Temp,58.47
2020-06-28T20:40:00Z,Hobo-Tmp-1,58.13
2020-06-28T20:40:00Z,Hobo-Tmp-2,58.71
2020-06-28T20:40:00Z,Mean.Temp,58.42
2020-06-28T20:50:00Z,Hobo-Tmp-1,58.13
2020-06-28T20:50:00Z,Hobo-Tmp-2,58.66
2020-06-28T20:50:00Z,Mean.Temp,58.394999999999996
2020-06-28T21:00:00Z,Hobo-Tmp-1,58.08
2020-06-28T21:00:00Z,Hobo-Tmp-2,58.52
2020-06-28T21:00:00Z,Mean.Temp,58.3
2020-06-28T21:10:00Z,Hobo-Tmp-1,58.04
2020-06-28T21:10:00Z,Hobo-Tmp-2,58.44
2020-06-28T21:10:00Z,Mean.Temp,58.239999999999995
2020-06-28T21:20:00Z,Hobo-Tmp-1,58.02
2020-06-28T21:20:00Z,Hobo-Tmp-2,58.37
2020-06-28T21:20:00Z,Mean.Temp,58.195
2020-06-28T21:30:00Z,Hobo-Tmp-1,57.84
2020-06-28T21:30:00Z,Hobo-Tmp-2,58.29
2020-06-28T21:30:00Z,Mean.Temp,58.065
2020-06-28T21:40:00Z,Hobo-Tmp-1,57.63
2020-06-28T21:40:00Z,Hobo-Tmp-2,58.23
2020-06-28T21:40:00Z,Mean.Temp,57.93
2020-06-28T21:50:00Z,Hobo-Tmp-1,57.5
2020-06-28T21:50:00Z,Hobo-Tmp-2,58.21
2020-06-28T21:50:00Z,Mean.Temp,57.855000000000004
2020-06-28T22:00:00Z,Hobo-Tmp-1,57.44
2020-06-28T22:00:00Z,Hobo-Tmp-2,58.13
2020-06-28T22:00:00Z,Mean.Temp,57.785
2020-06-28T22:10:00Z,Hobo-Tmp-1,57.36
2020-06-28T22:10:00Z,Hobo-Tmp-2,58.1
2020-06-28T22:10:00Z,Mean.Temp,57.730000000000004
2020-06-28T22:20:00Z,Hobo-Tmp-1,57.32
2020-06-28T22:20:00Z,Hobo-Tmp-2,58.02
2020-06-28T22:20:00Z,Mean.Temp,57.67
2020-06-28T22:30:00Z,Hobo-Tmp-1,57.19
2020-06-28T22:30:00Z,Hobo-Tmp-2,57.94
2020-06-28T22:30:00Z,Mean.Temp,57.565
2020-06-28T22:40:00Z,Hobo-Tmp-1,57.15
2020-06-28T22:40:00Z,Hobo-Tmp-2,57.81
2020-06-28T22:40:00Z,Mean.Temp,57.480000000000004
2020-06-28T22:50:00Z,Hobo-Tmp-1,57.07
2020-06-28T22:50:00Z,Hobo-Tmp-2,57.63
2020-06-28T22:50:00Z,Mean.Temp,57.35
2020-06-28T23:00:00Z,Hobo-Tmp-1,57.07
2020-06-28T23:00:00Z,Hobo-Tmp-2,57.52
2020-06-28T23:00:00Z,Mean.Temp,57.295
2020-06-28T23:10:00Z,Hobo-Tmp-1,57.01
2020-06-28T23:10:00Z,Hobo-Tmp-2,57.34
2020-06-28T23:10:00Z,Mean.Temp,57.175
2020-06-28T23:20:00Z,Hobo-Tmp-1,56.9
2020-06-28T23:20:00Z,Hobo-Tmp-2,57.28
2020-06-28T23:20:00Z,Mean.Temp,57.09
2020-06-28T23:30:00Z,Hobo-Tmp-1,56.88
2020-06-28T23:30:00Z,Hobo-Tmp-2,57.19
2020-06-28T23:30:00Z,Mean.Temp,57.035
2020-06-28T23:40:00Z,Hobo-Tmp-1,56.84
2020-06-28T23:40:00Z,Hobo-Tmp-2,57.15
2020-06-28T23:40:00Z,Mean.Temp,56.995000000000005
2020-06-28T23:50:00Z,Hobo-Tmp-1,56.88
2020-06-28T23:50:00Z,Hobo-Tmp-2,57.05
2020-06-28T23:50:00Z,Mean.Temp,56.965
2020-06-29T00:00:00Z,Hobo-Tmp-1,56.88
2020-06-29T00:00:00Z,Hobo-Tmp-2,57.01
2020-06-29T00:00:00Z,Mean.Temp,56.945
2020-06-29T00:10:00Z,Hobo-Tmp-1,56.9
2020-06-29T00:10:00Z,Hobo-Tmp-2,56.94
2020-06-29T00:10:00Z,Mean.Temp,56.92
2020-06-29T00:20:00Z,Hobo-Tmp-1,56.88
2020-06-29T00:20:00Z,Hobo-Tmp-2,56.86
2020-06-29T00:20:00Z,Mean.Temp,56.870000000000005
2020-06-29T00:30:00Z,Hobo-Tmp-1,56.88
2020-06-29T00:30:00Z,Hobo-Tmp-2,56.8
2020-06-29T00:30:00Z,Mean.Temp,56.84
2020-06-29T00:40:00Z,Hobo-Tmp-1,56.84
2020-06-29T00:40:00Z,Hobo-Tmp-2,56.72
2020-06-29T00:40:00Z,Mean.Temp,56.78
2020-06-29T00:50:00Z,Hobo-Tmp-1,56.82
2020-06-29T00:50:00Z,Hobo-Tmp-2,56.72
2020-06-29T00:50:00Z,Mean.Temp,56.769999999999996
2020-06-29T01:00:00Z,Hobo-Tmp-1,56.8
2020-06-29T01:00:00Z,Hobo-Tmp-2,56.69
2020-06-29T01:00:00Z,Mean.Temp,56.745
2020-06-29T01:10:00Z,Hobo-Tmp-1,56.8
2020-06-29T01:10:00Z,Hobo-Tmp-2,56.67
2020-06-29T01:10:00Z,Mean.Temp,56.735
2020-06-29T01:20:00Z,Hobo-Tmp-1,56.78
2020-06-29T01:20:00Z,Hobo-Tmp-2,56.67
2020-06-29T01:20:00Z,Mean.Temp,56.725
2020-06-29T01:30:00Z,Hobo-Tmp-1,56.78
2020-06-29T01:30:00Z,Hobo-Tmp-2,56.63
2020-06-29T01:30:00Z,Mean.Temp,56.705
2020-06-29T01:40:00Z,Hobo-Tmp-1,56.8
2020-06-29T01:40:00Z,Hobo-Tmp-2,56.63
2020-06-29T01:40:00Z,Mean.Temp,56.715
2020-06-29T01:50:00Z,Hobo-Tmp-1,56.78
2020-06-29T01:50:00Z,Hobo-Tmp-2,56.61
2020-06-29T01:50:00Z,Mean.Temp,56.695
2020-06-29T02:00:00Z,Hobo-Tmp-1,56.8
2020-06-29T02:00:00Z,Hobo-Tmp-2,56.57
2020-06-29T02:00:00Z,Mean.Temp,56.685
2020-06-29T02:10:00Z,Hobo-Tmp-1,56.88
2020-06-29T02:10:00Z,Hobo-Tmp-2,56.55
2020-06-29T02:10:00Z,Mean.Temp,56.715
2020-06-29T02:20:00Z,Hobo-Tmp-1,56.9
2020-06-29T02:20:00Z,Hobo-Tmp-2,56.55
2020-06-29T02:20:00Z,Mean.Temp,56.724999999999994
2020-06-29T02:30:00Z,Hobo-Tmp-1,56.9
2020-06-29T02:30:00Z,Hobo-Tmp-2,56.55
2020-06-29T02:30:00Z,Mean.Temp,56.724999999999994
2020-06-29T02:40:00Z,Hobo-Tmp-1,56.92
2020-06-29T02:40:00Z,Hobo-Tmp-2,56.55
2020-06-29T02:40:00Z,Mean.Temp,56.735
2020-06-29T02:50:00Z,Hobo-Tmp-1,56.92
2020-06-29T02:50:00Z,Hobo-Tmp-2,56.59
2020-06-29T02:50:00Z,Mean.Temp,56.755
2020-06-29T03:00:00Z,Hobo-Tmp-1,56.96
2020-06-29T03:00:00Z,Hobo-Tmp-2,56.61
2020-06-29T03:00:00Z,Mean.Temp,56.785
2020-06-29T03:10:00Z,Hobo-Tmp-1,56.98
2020-06-29T03:10:00Z,Hobo-Tmp-2,56.69
2020-06-29T03:10:00Z,Mean.Temp,56.834999999999994
2020-06-29T03:20:00Z,Hobo-Tmp-1,56.96
2020-06-29T03:20:00Z,Hobo-Tmp-2,56.72
2020-06-29T03:20:00Z,Mean.Temp,56.84
2020-06-29T03:30:00Z,Hobo-Tmp-1,56.96
2020-06-29T03:30:00Z,Hobo-Tmp-2,56.74
2020-06-29T03:30:00Z,Mean.Temp,56.85
2020-06-29T03:40:00Z,Hobo-Tmp-1,56.9
2020-06-29T03:40:00Z,Hobo-Tmp-2,56.8
2020-06-29T03:40:00Z,Mean.Temp,56.849999999999994
2020-06-29T03:50:00Z,Hobo-Tmp-1,56.88
2020-06-29T03:50:00Z,Hobo-Tmp-2,56.8
2020-06-29T03:50:00Z,Mean.Temp,56.84
2020-06-29T04:00:00Z,Hobo-Tmp-1,56.76
2020-06-29T04:00:00Z,Hobo-Tmp-2,56.82
2020-06-29T04:00:00Z,Mean.Temp,56.79
2020-06-29T04:10:00Z,Hobo-Tmp-1,56.67
2020-06-29T04:10:00Z,Hobo-Tmp-2,56.82
2020-06-29T04:10:00Z,Mean.Temp,56.745000000000005
2020-06-29T04:20:00Z,Hobo-Tmp-1,56.71
2020-06-29T04:20:00Z,Hobo-Tmp-2,56.82
2020-06-29T04:20:00Z,Mean.Temp,56.765
2020-06-29T04:30:00Z,Hobo-Tmp-1,56.8
2020-06-29T04:30:00Z,Hobo-Tmp-2,56.82
2020-06-29T04:30:00Z,Mean.Temp,56.81
2020-06-29T04:40:00Z,Hobo-Tmp-1,56.82
2020-06-29T04:40:00Z,Hobo-Tmp-2,56.82
2020-06-29T04:40:00Z,Mean.Temp,56.82
2020-06-29T04:50:00Z,Hobo-Tmp-1,56.88
2020-06-29T04:50:00Z,Hobo-Tmp-2,56.84
2020-06-29T04:50:00Z,Mean.Temp,56.86
2020-06-29T05:00:00Z,Hobo-Tmp-1,56.96
2020-06-29T05:00:00Z,Hobo-Tmp-2,56.78
2020-06-29T05:00:00Z,Mean.Temp,56.870000000000005
2020-06-29T05:10:00Z,Hobo-Tmp-1,57.03
2020-06-29T05:10:00Z,Hobo-Tmp-2,56.74
2020-06-29T05:10:00Z,Mean.Temp,56.885000000000005
2020-06-29T05:20:00Z,Hobo-Tmp-1,57.21
2020-06-29T05:20:00Z,Hobo-Tmp-2,56.69
2020-06-29T05:20:00Z,Mean.Temp,56.95
2020-06-29T05:30:00Z,Hobo-Tmp-1,57.42
2020-06-29T05:30:00Z,Hobo-Tmp-2,56.72
2020-06-29T05:30:00Z,Mean.Temp,57.07
2020-06-29T05:40:00Z,Hobo-Tmp-1,57.81
2020-06-29T05:40:00Z,Hobo-Tmp-2,56.8
2020-06-29T05:40:00Z,Mean.Temp,57.305
2020-06-29T05:50:00Z,Hobo-Tmp-1,58.13
2020-06-29T05:50:00Z,Hobo-Tmp-2,56.88
2020-06-29T05:50:00Z,Mean.Temp,57.505
2020-06-29T06:00:00Z,Hobo-Tmp-1,58.44
2020-06-29T06:00:00Z,Hobo-Tmp-2,56.88
2020-06-29T06:00:00Z,Mean.Temp,57.66
2020-06-29T06:10:00Z,Hobo-Tmp-1,58.71
2020-06-29T06:10:00Z,Hobo-Tmp-2,56.96
2020-06-29T06:10:00Z,Mean.Temp,57.835
2020-06-29T06:20:00Z,Hobo-Tmp-1,58.81
2020-06-29T06:20:00Z,Hobo-Tmp-2,57.03
2020-06-29T06:20:00Z,Mean.Temp,57.92
2020-06-29T06:30:00Z,Hobo-Tmp-1,58.83
2020-06-29T06:30:00Z,Hobo-Tmp-2,57.23
2020-06-29T06:30:00Z,Mean.Temp,58.03
2020-06-29T06:40:00Z,Hobo-Tmp-1,58.85
2020-06-29T06:40:00Z,Hobo-Tmp-2,57.44
2020-06-29T06:40:00Z,Mean.Temp,58.144999999999996
2020-06-29T06:50:00Z,Hobo-Tmp-1,58.96
2020-06-29T06:50:00Z,Hobo-Tmp-2,57.71
2020-06-29T06:50:00Z,Mean.Temp,58.335
2020-06-29T07:00:00Z,Hobo-Tmp-1,59
2020-06-29T07:00:00Z,Hobo-Tmp-2,58
2020-06-29T07:00:00Z,Mean.Temp,58.5
2020-06-29T07:10:00Z,Hobo-Tmp-1,59.04
2020-06-29T07:10:00Z,Hobo-Tmp-2,58.27
2020-06-29T07:10:00Z,Mean.Temp,58.655
2020-06-29T07:20:00Z,Hobo-Tmp-1,58.96
2020-06-29T07:20:00Z,Hobo-Tmp-2,58.44
2020-06-29T07:20:00Z,Mean.Temp,58.7
2020-06-29T07:30:00Z,Hobo-Tmp-1,58.93
2020-06-29T07:30:00Z,Hobo-Tmp-2,58.56
2020-06-29T07:30:00Z,Mean.Temp,58.745000000000005
2020-06-29T07:40:00Z,Hobo-Tmp-1,58.89
2020-06-29T07:40:00Z,Hobo-Tmp-2,58.67
2020-06-29T07:40:00Z,Mean.Temp,58.78
2020-06-29T07:50:00Z,Hobo-Tmp-1,58.81
2020-06-29T07:50:00Z,Hobo-Tmp-2,58.77
2020-06-29T07:50:00Z,Mean.Temp,58.790000000000006
2020-06-29T08:00:00Z,Hobo-Tmp-1,58.73
2020-06-29T08:00:00Z,Hobo-Tmp-2,58.85
2020-06-29T08:00:00Z,Mean.Temp,58.79
2020-06-29T08:10:00Z,Hobo-Tmp-1,58.66
2020-06-29T08:10:00Z,Hobo-Tmp-2,58.91
2020-06-29T08:10:00Z,Mean.Temp,58.785
2020-06-29T08:20:00Z,Hobo-Tmp-1,58.67
2020-06-29T08:20:00Z,Hobo-Tmp-2,58.93
2020-06-29T08:20:00Z,Mean.Temp,58.8
2020-06-29T08:30:00Z,Hobo-Tmp-1,58.6
2020-06-29T08:30:00Z,Hobo-Tmp-2,58.98
2020-06-29T08:30:00Z,Mean.Temp,58.79
2020-06-29T08:40:00Z,Hobo-Tmp-1,58.6
2020-06-29T08:40:00Z,Hobo-Tmp-2,58.98
2020-06-29T08:40:00Z,Mean.Temp,58.79
2020-06-29T08:50:00Z,Hobo-Tmp-1,58.56
2020-06-29T08:50:00Z,Hobo-Tmp-2,59.02
2020-06-29T08:50:00Z,Mean.Temp,58.790000000000006
2020-06-29T09:00:00Z,Hobo-Tmp-1,58.48
2020-06-29T09:00:00Z,Hobo-Tmp-2,59.04
2020-06-29T09:00:00Z,Mean.Temp,58.76
2020-06-29T09:10:00Z,Hobo-Tmp-1,58.44
2020-06-29T09:10:00Z,Hobo-Tmp-2,59.08
2020-06-29T09:10:00Z,Mean.Temp,58.76
2020-06-29T09:20:00Z,Hobo-Tmp-1,58.37
2020-06-29T09:20:00Z,Hobo-Tmp-2,59.1
2020-06-29T09:20:00Z,Mean.Temp,58.735
2020-06-29T09:30:00Z,Hobo-Tmp-1,58.37
2020-06-29T09:30:00Z,Hobo-Tmp-2,59.18
2020-06-29T09:30:00Z,Mean.Temp,58.775
2020-06-29T09:40:00Z,Hobo-Tmp-1,58.37
2020-06-29T09:40:00Z,Hobo-Tmp-2,59.22
2020-06-29T09:40:00Z,Mean.Temp,58.795
2020-06-29T09:50:00Z,Hobo-Tmp-1,58.4
2020-06-29T09:50:00Z,Hobo-Tmp-2,59.27
2020-06-29T09:50:00Z,Mean.Temp,58.835
2020-06-29T10:00:00Z,Hobo-Tmp-1,58.46
2020-06-29T10:00:00Z,Hobo-Tmp-2,59.27
2020-06-29T10:00:00Z,Mean.Temp,58.865
2020-06-29T10:10:00Z,Hobo-Tmp-1,58.5
2020-06-29T10:10:00Z,Hobo-Tmp-2,59.31
2020-06-29T10:10:00Z,Mean.Temp,58.905
2020-06-29T10:20:00Z,Hobo-Tmp-1,58.48
2020-06-29T10:20:00Z,Hobo-Tmp-2,59.29
2020-06-29T10:20:00Z,Mean.Temp,58.885
2020-06-29T10:30:00Z,Hobo-Tmp-1,58.5
2020-06-29T10:30:00Z,Hobo-Tmp-2,59.22
2020-06-29T10:30:00Z,Mean.Temp,58.86
2020-06-29T10:40:00Z,Hobo-Tmp-1,58.44
2020-06-29T10:40:00Z,Hobo-Tmp-2,59.2
2020-06-29T10:40:00Z,Mean.Temp,58.82
2020-06-29T10:50:00Z,Hobo-Tmp-1,58.5
2020-06-29T10:50:00Z,Hobo-Tmp-2,59.18
2020-06-29T10:50:00Z,Mean.Temp,58.84
2020-06-29T11:00:00Z,Hobo-Tmp-1,58.48
2020-06-29T11:00:00Z,Hobo-Tmp-2,59.23
2020-06-29T11:00:00Z,Mean.Temp,58.855
2020-06-29T11:10:00Z,Hobo-Tmp-1,58.6
2020-06-29T11:10:00Z,Hobo-Tmp-2,59.31
2020-06-29T11:10:00Z,Mean.Temp,58.955
2020-06-29T11:20:00Z,Hobo-Tmp-1,58.56
2020-06-29T11:20:00Z,Hobo-Tmp-2,59.35
2020-06-29T11:20:00Z,Mean.Temp,58.955
2020-06-29T11:30:00Z,Hobo-Tmp-1,58.58
2020-06-29T11:30:00Z,Hobo-Tmp-2,59.41
2020-06-29T11:30:00Z,Mean.Temp,58.995
2020-06-29T11:40:00Z,Hobo-Tmp-1,58.37
2020-06-29T11:40:00Z,Hobo-Tmp-2,59.43
2020-06-29T11:40:00Z,Mean.Temp,58.9
2020-06-29T11:50:00Z,Hobo-Tmp-1,58.21
2020-06-29T11:50:00Z,Hobo-Tmp-2,59.49
2020-06-29T11:50:00Z,Mean.Temp,58.85
2020-06-29T12:00:00Z,Hobo-Tmp-1,58.17
2020-06-29T12:00:00Z,Hobo-Tmp-2,59.54
2020-06-29T12:00:00Z,Mean.Temp,58.855000000000004
2020-06-29T12:10:00Z,Hobo-Tmp-1,58.08
2020-06-29T12:10:00Z,Hobo-Tmp-2,59.6
2020-06-29T12:10:00Z,Mean.Temp,58.84
2020-06-29T12:20:00Z,Hobo-Tmp-1,58.13
2020-06-29T12:20:00Z,Hobo-Tmp-2,59.58
2020-06-29T12:20:00Z,Mean.Temp,58.855000000000004
2020-06-29T12:30:00Z,Hobo-Tmp-1,58.29
2020-06-29T12:30:00Z,Hobo-Tmp-2,59.58
2020-06-29T12:30:00Z,Mean.Temp,58.935
2020-06-29T12:40:00Z,Hobo-Tmp-1,58.42
2020-06-29T12:40:00Z,Hobo-Tmp-2,59.52
2020-06-29T12:40:00Z,Mean.Temp,58.97
2020-06-29T12:50:00Z,Hobo-Tmp-1,58.52
2020-06-29T12:50:00Z,Hobo-Tmp-2,59.39
2020-06-29T12:50:00Z,Mean.Temp,58.955
2020-06-29T13:00:00Z,Hobo-Tmp-1,58.56
2020-06-29T13:00:00Z,Hobo-Tmp-2,59.29
2020-06-29T13:00:00Z,Mean.Temp,58.925
2020-06-29T13:10:00Z,Hobo-Tmp-1,58.77
2020-06-29T13:10:00Z,Hobo-Tmp-2,59.25
2020-06-29T13:10:00Z,Mean.Temp,59.010000000000005
2020-06-29T13:20:00Z,Hobo-Tmp-1,59.45
2020-06-29T13:20:00Z,Hobo-Tmp-2,59.25
2020-06-29T13:20:00Z,Mean.Temp,59.35
2020-06-29T13:30:00Z,Hobo-Tmp-1,60.24
2020-06-29T13:30:00Z,Hobo-Tmp-2,59.31
2020-06-29T13:30:00Z,Mean.Temp,59.775000000000006
2020-06-29T13:40:00Z,Hobo-Tmp-1,60.86
2020-06-29T13:40:00Z,Hobo-Tmp-2,59.43
2020-06-29T13:40:00Z,Mean.Temp,60.144999999999996
2020-06-29T13:50:00Z,Hobo-Tmp-1,61.22
2020-06-29T13:50:00Z,Hobo-Tmp-2,59.58
2020-06-29T13:50:00Z,Mean.Temp,60.4
2020-06-29T14:00:00Z,Hobo-Tmp-1,61.38
2020-06-29T14:00:00Z,Hobo-Tmp-2,59.68
2020-06-29T14:00:00Z,Mean.Temp,60.53
2020-06-29T14:10:00Z,Hobo-Tmp-1,61.45
2020-06-29T14:10:00Z,Hobo-Tmp-2,59.83
2020-06-29T14:10:00Z,Mean.Temp,60.64
2020-06-29T14:20:00Z,Hobo-Tmp-1,61.49
2020-06-29T14:20:00Z,Hobo-Tmp-2,60.14
2020-06-29T14:20:00Z,Mean.Temp,60.815
2020-06-29T14:30:00Z,Hobo-Tmp-1,61.51
2020-06-29T14:30:00Z,Hobo-Tmp-2,60.7
2020-06-29T14:30:00Z,Mean.Temp,61.105000000000004
2020-06-29T14:40:00Z,Hobo-Tmp-1,61.45
2020-06-29T14:40:00Z,Hobo-Tmp-2,61.28
2020-06-29T14:40:00Z,Mean.Temp,61.365
2020-06-29T14:50:00Z,Hobo-Tmp-1,61.28
2020-06-29T14:50:00Z,Hobo-Tmp-2,61.8
2020-06-29T14:50:00Z,Mean.Temp,61.54
2020-06-29T15:00:00Z,Hobo-Tmp-1,60.62
2020-06-29T15:00:00Z,Hobo-Tmp-2,62.15
2020-06-29T15:00:00Z,Mean.Temp,61.385
2020-06-29T15:10:00Z,Hobo-Tmp-1,60.12
2020-06-29T15:10:00Z,Hobo-Tmp-2,62.36
2020-06-29T15:10:00Z,Mean.Temp,61.239999999999995
2020-06-29T15:20:00Z,Hobo-Tmp-1,60.08
2020-06-29T15:20:00Z,Hobo-Tmp-2,62.5
2020-06-29T15:20:00Z,Mean.Temp,61.29
2020-06-29T15:30:00Z,Hobo-Tmp-1,60.08
2020-06-29T15:30:00Z,Hobo-Tmp-2,62.52
2020-06-29T15:30:00Z,Mean.Temp,61.3
2020-06-29T15:40:00Z,Hobo-Tmp-1,59.83
2020-06-29T15:40:00Z,Hobo-Tmp-2,62.54
2020-06-29T15:40:00Z,Mean.Temp,61.185
